geo,TIME_PERIOD,Passengers_Mil_KM,km_railways,population,GDP_Capita,area,cars_per_capita,fuel_price,passengers_per_capita,passengers_per_km_rail,rail_density,pop_density,gdp_per_km_rail
Lithuania,2013,278.0,1767.6,2974637.0,13480.0,65286.0,614.0,1.3758385999999998,93.45678144929953,157275.40167458702,0.02707471739729804,45.56316821370585,7.626159764652637
Lithuania,2014,270.0,1767.6,2947862.0,14100.0,65286.0,412.0,1.3205108163265307,91.59180450102481,152749.49083503056,0.02707471739729804,45.153049658426,7.976917854718263
Lithuania,2015,262.0,1877.2,2926644.0,14630.0,65286.0,430.0,1.1600551020408163,89.52233343037281,139569.5717025357,0.028753484667463164,44.82804889256502,7.793522267206478
Lithuania,2016,280.0,1911.3,2895573.0,15200.0,65286.0,454.0,1.0636748,96.69934068317393,146497.14853764453,0.029275801856447018,44.352127561804984,7.952702349186418
Lithuania,2017,315.0,1911.3,2859077.0,16090.0,65286.0,480.0,1.1314138,110.17541675162998,164809.29210485012,0.029275801856447018,43.79311031461569,8.41835399989536
Lithuania,2018,354.0,1910.7,2826200.0,17030.0,65286.0,509.0,1.2162214,125.25652820041044,185272.41325168786,0.02926661152467604,43.28952608522501,8.912963835243628
Lithuania,2019,359.0,1910.7,2812200.0,17870.0,65286.0,533.0,1.2013877551020409,127.6580613043169,187889.25524676818,0.02926661152467604,43.075085010568884,9.352593290417124
Lithuania,2020,237.0,1910.8,2809977.0,17890.0,65286.0,557.0,1.0973624,84.34232735712783,124031.8191333473,0.02926814324663787,43.041034831357415,9.362570651036215
Lithuania,2021,287.0,1910.8,2810761.0,19040.0,65286.0,574.0,1.282711224489796,102.10757869488015,150198.86958342057,0.02926814324663787,43.05304353153816,9.9644128113879
Lithuania,2022,382.0,1919.2,2805998.0,19350.0,65286.0,578.0,1.7080682352941177,136.13694664073174,199041.26719466443,0.029396807891431547,42.98008761449621,10.082325969153814
Lithuania,2023,392.0,1924.3,2857279.0,19220.0,65286.0,589.0,1.5201973076923077,137.19346273150083,203710.4401600582,0.02947492571148485,43.765569953741995,9.988047601725302
Lithuania,2024,441.0,1924.3,2885891.0,19690.0,65286.0,598.0,1.4537900000000001,152.8124243084718,229174.24518006548,0.02947492571148485,44.20382624146065,10.232292262121291
Luxembourg,2004,253.0,275.0,454960.0,97390.0,2586.0,648.0,,556.0928433268858,920000.0,0.10634184068058777,175.93194122196442,354.1454545454545
Luxembourg,2005,267.0,275.0,461230.0,98260.0,2586.0,654.0,1.0240408163265307,578.8868894044186,970909.0909090909,0.10634184068058777,178.35653518948183,357.3090909090909
Luxembourg,2006,298.0,275.0,469086.0,102580.0,2586.0,662.0,1.0837755102040816,635.277966087242,1083636.3636363635,0.10634184068058777,181.39443155452437,373.0181818181818
Luxembourg,2007,316.0,275.0,476187.0,109100.0,2586.0,666.0,1.1220204081632652,663.6048443153635,1149090.9090909092,0.10634184068058777,184.1403712296984,396.72727272727275
Luxembourg,2008,345.0,275.0,483799.0,106870.0,2586.0,665.0,1.189313469387755,713.1060626417169,1254545.4545454546,0.10634184068058777,187.08391337973706,388.6181818181818
Luxembourg,2010,347.0,275.0,502066.0,103430.0,2586.0,659.0,1.1566438775510204,691.1441921978385,1261818.1818181819,0.10634184068058777,194.1477184841454,376.1090909090909
Luxembourg,2011,349.0,275.0,511840.0,102120.0,2586.0,658.0,1.2887302040816326,681.8537042825883,1269090.9090909092,0.10634184068058777,197.92730085073472,371.3454545454546
Luxembourg,2012,373.0,275.0,524853.0,101440.0,2586.0,663.0,1.3876595918367345,710.6751795264579,1356363.6363636365,0.10634184068058777,202.95939675174014,368.8727272727273
Luxembourg,2013,394.0,275.0,537039.0,102010.0,2586.0,661.0,1.3364715999999999,733.6524907874475,1432727.2727272727,0.10634184068058777,207.67169373549885,370.94545454545454
Luxembourg,2014,366.0,275.0,549680.0,102250.0,2586.0,662.0,1.2979681632653062,665.8419444040169,1330909.0909090908,0.10634184068058777,212.5599381283836,371.8181818181818
Luxembourg,2015,418.0,275.0,562958.0,102530.0,2586.0,661.0,1.1773473469387754,742.5065457813904,1520000.0,0.10634184068058777,217.69450889404484,372.8363636363636
Luxembourg,2016,417.0,275.0,576249.0,104920.0,2586.0,662.0,1.0906532,723.6455074108588,1516363.6363636365,0.10634184068058777,222.83410672853827,381.5272727272727
Luxembourg,2017,438.0,271.0,590667.0,104020.0,2586.0,670.0,1.15788,741.5345702400845,1616236.1623616237,0.10479505027068832,228.4095127610209,383.8376383763838
Luxembourg,2018,443.0,271.0,602005.0,103640.0,2586.0,676.0,1.22162,735.8742867584157,1634686.3468634686,0.10479505027068832,232.7938901778809,382.43542435424354
Luxembourg,2019,463.0,271.0,613894.0,104310.0,2586.0,681.0,1.2109795918367348,754.2018654686314,1708487.0848708488,0.10479505027068832,237.39133797370457,384.9077490774908
Luxembourg,2020,268.0,271.0,626108.0,102190.0,2586.0,682.0,1.07772,428.04116861627705,988929.889298893,0.10479505027068832,242.11446249033256,377.0848708487085
Luxembourg,2021,304.0,271.0,634730.0,107570.0,2586.0,682.0,1.3314489795918367,478.9438028768138,1121771.2177121772,0.10479505027068832,245.44856921887083,396.9372693726937
Luxembourg,2022,389.0,271.0,645397.0,104100.0,2586.0,673.0,1.676313725490196,602.7297926702479,1435424.3542435425,0.10479505027068832,249.57347254447023,384.1328413284133
Luxembourg,2023,505.0,271.0,660809.0,102250.0,2586.0,675.0,1.5698076923076922,764.2147731038772,1863468.6346863469,0.10479505027068832,255.53325599381284,377.3062730627306
Luxembourg,2024,556.0,271.0,672050.0,101000.0,2586.0,670.0,1.5372641509433962,827.3193958782829,2051660.516605166,0.10479505027068832,259.8801237432328,372.6937269372694
Netherlands,2004,14509.0,2811.0,16258032.0,41420.0,41540.0,429.0,,892.420435634522,5161508.36001423,0.0676697159364468,391.3825710158883,14.734969761650659
Netherlands,2005,15153.0,2810.0,16305526.0,42160.0,41540.0,434.0,1.3532244897959183,929.3168463255954,5392526.6903914595,0.06764564275397207,392.52590274434283,15.00355871886121
Netherlands,2006,15889.0,2797.0,16334210.0,43590.0,41540.0,442.0,1.4147346938775511,972.7437078377221,5680729.3528780835,0.06733269138180067,393.2164179104478,15.584554880228817
Netherlands,2007,16325.0,2801.0,16357992.0,45180.0,41540.0,451.0,1.461208163265306,997.9831265353351,5828275.615851481,0.06742898411169956,393.78892633606165,16.129953588004284
Netherlands,2008,15313.0,2888.0,16405399.0,45960.0,41540.0,457.0,1.5427346938775508,933.4122260604573,5302285.318559557,0.06952335098700048,394.9301636976408,15.914127423822714
Netherlands,2009,15400.0,2896.0,16485787.0,44050.0,41540.0,460.0,1.35148,934.1379941400431,5317679.558011049,0.06971593644679827,396.8653586904189,15.210635359116022
Netherlands,2010,14600.0,3013.0,16574989.0,44400.0,41540.0,464.0,1.4929795918367348,880.8452301235313,4845668.7686691005,0.07253249879634088,399.01273471352914,14.736143378692333
Netherlands,2011,16500.0,3013.0,16655799.0,44980.0,41540.0,470.0,1.6389526530612244,990.6459606050721,5476269.498838367,0.07253249879634088,400.9580885893115,14.92864254895453
Netherlands,2012,16100.0,3013.0,16730348.0,44370.0,41540.0,472.0,1.7604081632653061,962.3230789939337,5343511.450381679,0.07253249879634088,402.75272026961966,14.72618652505808
Netherlands,2013,17700.0,3013.0,16779575.0,44230.0,41540.0,471.0,1.7383000000000002,1054.8538923065692,5874543.64420843,0.07253249879634088,403.93777082330286,14.679721208098242
Netherlands,2014,16200.0,3032.0,16829289.0,44780.0,41540.0,472.0,1.7019032653061223,962.6075112264101,5343007.915567283,0.07298988926336061,405.13454501685123,14.769129287598945
Netherlands,2015,18338.0,3031.0,16900726.0,45530.0,41540.0,477.0,1.5633469387755101,1085.042145526766,6050148.465852854,0.0729658160808859,406.854260953298,15.021445067634444
Netherlands,2016,18531.0,3058.0,16979120.0,46380.0,41540.0,481.0,1.4769999999999999,1091.399318692606,6059843.034663179,0.07361579200770342,408.74145402022145,15.166775670372793
Netherlands,2017,18438.0,3055.0,17081507.0,47390.0,41540.0,487.0,1.55211,1079.4129581189763,6035351.882160393,0.07354357246027925,411.20623495426094,15.51227495908347
Netherlands,2018,18895.0,3040.0,17181084.0,48180.0,41540.0,489.0,1.624512,1099.755987456903,6215460.52631579,0.0731824747231584,413.60337024554644,15.848684210526315
Netherlands,2019,19353.0,3040.0,17282163.0,48970.0,41540.0,493.0,1.6481224489795918,1119.825105225544,6366118.421052632,0.0731824747231584,416.036663456909,16.10855263157895
Netherlands,2020,9164.0,3041.0,17407585.0,46810.0,41540.0,497.0,1.565,526.4371824121497,3013482.4071029266,0.07320654790563312,419.0559701492537,15.392962841170668
Netherlands,2021,10852.0,3041.0,17475415.0,49490.0,41540.0,502.0,1.8178571428571428,620.9866832919275,3568562.972706347,0.07320654790563312,420.6888541165142,16.274251890825386
Netherlands,2022,17105.0,3041.0,17590672.0,51480.0,41540.0,501.0,2.073876862745098,972.390366894454,5624794.47550148,0.07320654790563312,423.46345690900336,16.928641894113778
Netherlands,2023,19195.0,3041.0,17811291.0,50660.0,41540.0,505.0,1.9220192307692305,1077.687181687167,6312068.398553108,0.07320654790563312,428.7744583533943,16.658993752055245
Netherlands,2024,17578.0,3043.0,17942942.0,50870.0,41540.0,513.0,1.9701509433962265,979.6609719855305,5776536.312849162,0.07325469427058257,431.9437168993741,16.71705553729872
Norway,2004,2620.0,4077.0,4577457.0,57540.0,323772.0,429.0,,572.3702046791483,642629.3843512386,0.01259219450724584,14.137902598124606,14.113318616629876
Norway,2005,2723.0,4114.0,4606363.0,58860.0,323772.0,437.0,,591.1388225374335,661886.2421001459,0.012706472455925774,14.227181473382505,14.307243558580456
Norway,2006,2833.0,4114.0,4640219.0,60040.0,323772.0,445.0,,610.5315287920678,688624.2100145844,0.012706472455925774,14.331748885017852,14.594069032571706
Norway,2007,2958.0,4114.0,4681134.0,61460.0,323772.0,455.0,,631.8981682643565,719008.2644628099,0.012706472455925774,14.458118676105407,14.93923189110355
Norway,2008,3123.0,4114.0,4737171.0,61200.0,323772.0,458.0,,659.2542257815899,759115.2163344676,0.012706472455925774,14.631194173677773,14.87603305785124
Norway,2009,3080.0,3910.0,4799252.0,59450.0,323772.0,462.0,,641.766675306902,787723.7851662404,0.012076399441582349,14.822937128596667,15.20460358056266
Norway,2010,3186.0,3958.0,4858199.0,59310.0,323772.0,469.0,,655.7985788560741,804951.9959575543,0.012224651915545507,15.00500043240305,14.984840828701364
Norway,2011,3076.0,3910.0,4920305.0,59350.0,323772.0,477.0,,625.1644969163497,786700.7672634271,0.012076399441582349,15.196820602152131,15.179028132992327
Norway,2012,3092.0,3891.0,4985870.0,60230.0,323772.0,484.0,,620.1525511094353,794654.3305062966,0.012017716170638598,15.399324215806185,15.479311231046003
Norway,2013,3260.0,3897.0,5051275.0,60260.0,323772.0,489.0,,645.3816115733157,836540.9289196818,0.012036247729883992,15.601333654547027,15.46317680266872
Norway,2014,3440.0,3906.0,5109056.0,60840.0,323772.0,495.0,,673.3142091219983,880696.3645673323,0.012064045068752085,15.779795658673388,15.576036866359447
Norway,2015,3555.0,3896.0,5165802.0,61450.0,323772.0,501.0,,688.1796863294412,912474.3326488707,0.012033159136676427,15.955060968829917,15.77258726899384
Norway,2016,3695.0,3895.0,5213985.0,61700.0,323772.0,506.0,,708.6710069169743,948652.1181001284,0.01203007054346886,16.103878655350062,15.840821566110398
Norway,2017,3584.0,3895.0,5258317.0,62850.0,323772.0,514.0,,681.5869031859434,920154.0436456996,0.01203007054346886,16.24080216942787,16.13607188703466
Norway,2018,3722.0,3887.0,5295619.0,63130.0,323772.0,516.0,,702.845125376278,957550.8103936197,0.012005361797808334,16.35601287325649,16.241317211216877
Norway,2019,3715.0,3890.0,5328212.0,63630.0,323772.0,522.0,,697.2320170443669,955012.853470437,0.012014627577431032,16.456679391670683,16.3573264781491
Norway,2020,1804.0,3885.0,5367580.0,62400.0,323772.0,544.0,,336.09187007925357,464350.0643500644,0.011999184611393203,16.578271129066135,16.06177606177606
Norway,2021,1780.0,3885.0,5391369.0,64640.0,323772.0,554.0,,330.1573310971666,458172.45817245817,0.011999184611393203,16.651745672880917,16.63835263835264
Norway,2022,3079.0,3907.0,5425270.0,66670.0,323772.0,550.0,,567.5293579858699,788072.6900435117,0.012067133661959651,16.756452071210607,17.064243665216278
Norway,2023,3513.0,3962.0,5488984.0,66140.0,323772.0,521.0,,640.0091528778368,886673.397274104,0.012237006288375771,16.953238698837453,16.693589096415952
Norway,2024,3876.0,3962.0,5550203.0,66460.0,323772.0,517.0,,698.3528350224307,978293.7910146391,0.012237006288375771,17.142319286411425,16.774356385663808
Poland,2004,18430.0,20250.0,38190608.0,7820.0,312679.0,314.0,,482.5793818207869,910123.4567901235,0.06476290380869838,122.13998381726947,0.3861728395061728
Poland,2005,17882.0,20253.0,38173835.0,8080.0,312679.0,323.0,0.9965414285714287,468.43603740624957,882930.923813756,0.06477249831296633,122.08634094390733,0.39895324149508715
Poland,2006,18240.0,20176.0,38157055.0,8590.0,312679.0,351.0,1.0193448979591837,478.02431293505225,904044.4091990484,0.06452623937008882,122.03267568336857,0.4257533703409992
Poland,2007,19524.0,20107.0,38125479.0,9170.0,312679.0,383.0,1.1142967346938777,512.0984840610133,971005.1225941215,0.06430556577192584,121.93169032778025,0.4560600785795991
Poland,2008,19762.0,20196.0,38115641.0,9570.0,312679.0,422.0,1.2459251020408164,518.4748172016837,978510.596157655,0.06459020273187518,121.90022675011754,0.4738562091503268
Poland,2009,18128.0,20360.0,38135876.0,9810.0,312679.0,434.0,0.955768,475.3529196497283,890373.2809430255,0.06511470229852341,121.9649416814049,0.4818271119842829
Poland,2010,17485.0,20228.0,38022869.0,10150.0,312679.0,453.0,1.134560612244898,459.8548310491773,864395.8868894601,0.06469254411073337,121.60352630013529,0.5017797112912794
Poland,2011,17633.0,20228.0,38062718.0,10680.0,312679.0,476.0,1.2433642857142857,463.26171452075494,871712.4777536088,0.06469254411073337,121.73097010032653,0.527981016412893
Poland,2012,17674.0,20094.0,38063792.0,10840.0,312679.0,492.0,1.3640155102040816,464.32578236030713,879566.039613815,0.0642639895867647,121.73440493285446,0.5394645167711755
Poland,2013,16659.0,19328.0,38062535.0,10930.0,312679.0,510.0,1.3067583999999999,437.67447438800383,861910.1821192052,0.061814192830346774,121.73038483556618,0.5655008278145696
Poland,2014,15885.0,19240.0,38017856.0,11360.0,312679.0,526.0,1.2644342857142856,417.8299796811267,825623.7006237006,0.06153275403848676,121.58749388350353,0.5904365904365905
Poland,2015,17240.0,19231.0,38005614.0,11870.0,312679.0,474.0,1.1100208163265306,453.6171945544677,896469.2423690916,0.06150397052568289,121.54834190975409,0.6172325932088815
Poland,2016,19067.0,19132.0,37967209.0,12240.0,312679.0,493.0,0.995876,502.1965138390868,996602.5507003972,0.06118735188484036,121.42551626428381,0.6397658373405812
Poland,2017,20215.0,19209.0,37972964.0,12870.0,312679.0,507.0,1.0789016,532.3524389615727,1052371.2842938206,0.06143361082771788,121.44392172163785,0.6699984382320787
Poland,2018,21043.0,19196.0,37976687.0,13680.0,312679.0,524.0,1.1586754000000001,554.1031001466769,1096217.9620754323,0.06139203464255674,121.45582850143438,0.7126484684309231
Poland,2019,22056.0,19359.0,37972812.0,14310.0,312679.0,541.0,1.1627467346938776,580.8366259522734,1139315.0472648381,0.06191333604111565,121.44343560008826,0.7391910739191074
Poland,2020,12487.0,19383.0,37958138.0,14310.0,312679.0,566.0,1.0003166000000001,328.9676643253681,644224.3202806583,0.06199009207525929,121.3965056815456,0.7382758086983439
Poland,2021,15844.0,19287.0,37073357.0,15380.0,312679.0,579.0,1.2004510204081633,427.36890538399314,821485.9750090735,0.06168306793868472,118.56682732131036,0.7974283195935086
Portugal,2004,3752.0,2849.0,10473050.0,18890.0,92226.0,,,358.25284897904623,1316953.316953317,0.03089150564916618,113.55854097542992,6.63039663039663
Portugal,2005,3809.0,2839.0,10494672.0,19000.0,92226.0,,1.1453589795918369,362.9460739697248,1341669.6019725255,0.030783076355908313,113.79298679331208,6.692497358224727
Portugal,2006,3876.0,2838.0,10511988.0,19280.0,92226.0,,1.280954693877551,368.72188210260515,1365750.5285412262,0.030772233426582526,113.9807429575174,6.793516560958421
Portugal,2007,3987.0,2838.4,10532588.0,19720.0,92226.0,,1.3198673469387756,378.5394434872037,1404664.5997745208,0.03077657059831284,114.20410730162861,6.947576099210822
Portugal,2008,4213.0,2841.6,10553339.0,19760.0,92226.0,,1.398404081632653,399.21014571786236,1482615.427927928,0.030811267972155356,114.429108928068,6.953828828828829
Portugal,2009,4213.0,2841.6,10563014.0,19120.0,92226.0,,1.2345895999999998,398.8444964666335,1482615.427927928,0.030811267972155356,114.534014269295,6.728603603603604
Portugal,2010,4111.0,2843.0,10573479.0,19440.0,92226.0,444.0,1.3711428571428572,388.80296636518597,1446007.7383046078,0.030826448073211457,114.64748552468934,6.837847344354555
Portugal,2011,4237.0,2793.9,10572721.0,19110.0,92226.0,447.0,1.544938775510204,400.74830310948334,1516518.1287805575,0.030294060243315334,114.6392665842604,6.839901213357672
Portugal,2012,3803.0,2541.2,10558950.0,18410.0,92226.0,406.0,1.6436122448979593,360.16838795524177,1496537.069101212,0.027554052002689046,114.48994860451499,7.244608846214388
Portugal,2013,3649.0,2544.4,10503889.0,18330.0,92226.0,414.0,1.58006,347.3951409806406,1434129.853796573,0.027588749376531566,113.89292607290785,7.204055966043074
Portugal,2014,3852.0,2546.0,10444092.0,18560.0,92226.0,452.0,1.5325102040816327,368.8209563837622,1512961.5082482325,0.027606098063452822,113.24455142801379,7.289866457187745
Portugal,2015,3957.0,2546.0,10395121.0,18920.0,92226.0,456.0,1.4339591836734693,380.65934970838725,1554202.670856245,0.027606098063452822,112.71356233600069,7.431264728986646
Portugal,2016,4266.0,2546.0,10368554.0,19350.0,92226.0,469.0,1.3757499999999998,411.43634879077644,1675569.5208169678,0.027606098063452822,112.42549823260252,7.600157109190888
Portugal,2017,4516.0,2545.96,10344478.0,20020.0,92226.0,490.0,1.46152,436.5614195322374,1773790.6330028751,0.02760566434627979,112.16444386615488,7.863438545774482
Portugal,2018,4570.0,2545.96,10335770.0,20620.0,92226.0,511.0,1.5427199999999999,442.1538017970601,1795000.7070024665,0.02760566434627979,112.07002363758593,8.099106034658831
Portugal,2019,5055.0,2526.15,10333496.0,21150.0,92226.0,525.0,1.491326530612245,489.18584765504335,2001068.8201413217,0.02739086591633596,112.0453668162991,8.372424440353898
Portugal,2020,2563.0,2526.15,10375395.0,19360.0,92226.0,535.0,1.3887,247.0267397048498,1014587.4156324841,0.02739086591633596,112.49967471212022,7.663836272588722
Portugal,2021,2912.0,2527.053,10394297.0,20390.0,92226.0,531.0,1.6216734693877553,280.15362655117514,1152330.4022511598,0.027400657081517142,112.70462776223624,8.068687122905613
Portugal,2022,4419.0,2527.053,10421117.0,21690.0,92226.0,529.0,1.847294117647059,424.0428353313757,1748677.2141304517,0.027400657081517142,112.99543512675385,8.583120338196311
Portugal,2023,4829.0,2527.053,10516621.0,22130.0,92226.0,522.0,1.7190961538461538,459.1779051465295,1910921.5358759789,0.027400657081517142,114.03097824908377,8.757236195679315
Portugal,2024,5447.0,2526.0,10639726.0,22370.0,92226.0,539.0,1.7157358490566037,511.949273881677,2156373.713380839,0.02738923947693709,115.36579706373473,8.855898653998416
Romania,2004,8638.0,11053.0,21521142.0,6320.0,238390.7,151.0,,401.3727524310745,781507.2830905636,0.046365063737805204,90.27676834708735,0.5717904641273862
Romania,2005,7985.0,10948.0,21382354.0,6650.0,238390.7,158.0,,373.4387710539261,729356.9601753745,0.045924610314076846,89.69458120639773,0.6074168797953964
Romania,2006,8092.0,10789.0,21257016.0,7230.0,238390.7,152.0,,380.67431477682476,750023.1717490036,0.04525763798671676,89.16881405189044,0.6701269811845398
Romania,2007,7476.0,10777.0,21130503.0,7870.0,238390.7,172.0,,353.8013269253458,693699.5453280134,0.04520730045257638,88.63811801383191,0.7302588846617797
Romania,2008,6958.0,10785.0,20635460.0,8740.0,238390.7,197.0,1.0240510204081632,337.18657107716524,645155.3082985628,0.045240858808669966,86.56151435437708,0.8103847936949466
Romania,2009,6128.0,10784.0,20440290.0,8330.0,238390.7,209.0,0.844525,299.8000517605181,568249.2581602373,0.04523666401415827,85.74281630952885,0.7724406528189911
Romania,2010,5437.0,10785.0,20294683.0,8050.0,238390.7,214.0,1.063521224489796,267.90268170239466,504126.10106629576,0.045240858808669966,85.13202486506394,0.746407046824293
Romania,2011,5063.0,10777.0,20199059.0,8460.0,238390.7,216.0,1.2290332653061224,250.6552409198864,469796.7894590331,0.04520730045257638,84.73090183467727,0.7850051034610745
Romania,2012,4550.0,10777.0,20095996.0,8660.0,238390.7,224.0,1.2740940816326531,226.41326162684348,422195.4161640531,0.04520730045257638,84.29857372791807,0.8035631437320219
Romania,2013,4382.0,10768.0,20020074.0,8710.0,238390.7,235.0,1.2781198,218.8803098330206,406946.5081723626,0.04516954730197109,83.98009653900088,0.8088781575037147
Romania,2014,4971.0,10777.0,19947311.0,9100.0,238390.7,247.0,1.3382410204081632,249.20652212220483,461260.0909343973,0.04520730045257638,83.67487070594616,0.8443908323281062
Romania,2015,5148.0,10770.0,19870647.0,9430.0,238390.7,261.0,1.2013218367346938,259.0756103714187,477994.4289693593,0.04517793689099449,83.35328097950129,0.8755803156917363
Romania,2016,4988.0,10774.0,19760585.0,9760.0,238390.7,279.0,1.0875306,252.4216767874028,462966.40059402265,0.04519471606904128,82.89159350595472,0.9058845368479673
Romania,2017,5663.0,10774.0,19643949.0,10620.0,238390.7,307.0,1.0488832,288.28215752341856,525617.2266567663,0.04519471606904128,82.40232945328823,0.9857063300538333
Romania,2018,5577.0,10765.0,19533481.0,11260.0,238390.7,332.0,1.1872156,285.5097870164565,518067.81235485367,0.045156962918435996,81.9389388931699,1.0459823502090106
Romania,2019,5906.0,10759.0,19414458.0,11760.0,238390.7,357.0,1.1576457142857144,304.20627761022223,548935.774700251,0.045131794151365805,81.439661866004,1.0930383864671438
Romania,2020,3720.0,10769.0,19328838.0,11390.0,238390.7,379.0,0.952622,192.45854303295417,345435.9736280063,0.04517374209648279,81.08050355991236,1.05766552140403
Romania,2021,4271.0,10764.0,19201662.0,12130.0,238390.7,400.0,1.1607430612244898,222.42866268555295,396785.58156819025,0.0451527681239243,80.54702637309256,1.126904496469714
Romania,2022,5795.0,10615.0,19043098.0,12690.0,238390.7,413.0,1.5354631372549021,304.30972943583026,545925.5770136599,0.0445277437416812,79.88188297613958,1.1954780970325012
Romania,2023,6151.0,10611.0,19055228.0,12970.0,238390.7,425.0,1.3713882692307693,322.7985516625674,579681.4626331165,0.0445109645636344,79.93276583356649,1.2223164640467439
Romania,2024,5942.0,10611.0,19067576.0,13090.0,238390.7,444.0,1.4389403502895939,311.62849436131785,559984.9213080765,0.0445109645636344,79.98456315619694,1.2336254829893507
Slovakia,2004,2228.0,3660.0,5371875.0,10410.0,49035.0,223.0,,414.75276323443865,608743.1693989071,0.07464056286326094,109.55185071887428,2.8442622950819674
Slovakia,2005,2182.0,3658.0,5372685.0,11070.0,49035.0,243.0,0.9619516326530612,406.12840693247415,596500.8201202843,0.07459977567043949,109.56836953196697,3.0262438490978676
Slovakia,2006,2213.0,3658.0,5372928.0,12050.0,49035.0,248.0,1.0549216326530613,411.87970506956356,604975.3963914708,0.07459977567043949,109.57332517589477,3.2941498086386005
Slovakia,2007,2165.0,3629.0,5373180.0,13340.0,49035.0,267.0,1.108775918367347,402.9271306749448,596583.0807384955,0.0740083613745284,109.57846436219027,3.675943786166988
Slovakia,2008,2296.0,3623.0,5376064.0,14030.0,49035.0,287.0,1.2445716326530611,427.0782490684635,633728.953905603,0.07388599979606404,109.63727949423881,3.8724813690311897
Slovakia,2009,2264.0,3623.0,5382401.0,13230.0,49035.0,295.0,1.1066,420.6301239911333,624896.4946177201,0.07388599979606404,109.76651371469359,3.6516698868341155
Slovakia,2010,2309.0,3622.0,5390410.0,14100.0,49035.0,310.0,1.2461836734693879,428.35331635255943,637493.0977360575,0.07386560619965331,109.9298460283471,3.8928768636112645
Slovakia,2011,2431.0,3624.0,5392446.0,14540.0,49035.0,324.0,1.4427106122448978,450.81582643572136,670805.7395143488,0.07390639339247476,109.97136739063934,4.012141280353201
Slovakia,2012,2459.0,3631.0,5404322.0,14750.0,49035.0,337.0,1.5422244897959185,455.0061968920431,677223.9052602589,0.07404914856734986,110.21356174161313,4.06224180666483
Slovakia,2013,2485.0,3631.0,5410836.0,14830.0,49035.0,347.0,1.4880799999999998,459.2635962354061,684384.4670889562,0.07404914856734986,110.34640562863261,4.084274304599284
Slovakia,2014,2583.0,3627.0,5415949.0,15220.0,49035.0,360.0,1.454734693877551,476.92472731925653,712158.8089330025,0.07396757418170695,110.45067808708066,4.196305486628067
Slovakia,2015,3411.0,3626.0,5421349.0,16000.0,49035.0,375.0,1.2913265306122448,629.1791950675007,940706.0121345836,0.07394718058529622,110.56080350769858,4.4125758411472695
Slovakia,2016,3484.0,3626.0,5426252.0,16280.0,49035.0,390.0,1.2062,642.0638038926317,960838.389409818,0.07394718058529622,110.66079331090037,4.489795918367347
Slovakia,2017,3754.0,3626.0,5435343.0,16730.0,49035.0,408.0,1.28496,690.6647841727744,1035300.6067291781,0.07394718058529622,110.8461914958703,4.613899613899614
Slovakia,2018,3792.0,3627.0,5443120.0,17380.0,49035.0,426.0,1.36246,696.6592689486912,1045492.1422663358,0.07396757418170695,111.00479249515652,4.791838985387373
Slovakia,2019,3957.0,3629.0,5450421.0,17760.0,49035.0,439.0,1.325326530612245,725.9989641167168,1090383.0256268946,0.0740083613745284,111.15368614255124,4.893910168090383
Slovakia,2020,2133.0,3627.0,5457873.0,17270.0,49035.0,447.0,1.17968,390.8115853923314,588089.3300248139,0.07396757418170695,111.30565922300397,4.761510890543149
Slovakia,2021,1969.0,3626.0,5459781.0,18320.0,49035.0,459.0,1.384918367346939,360.6371757401991,543022.6144511859,0.07394718058529622,111.34457020495564,5.052399338113624
Slovakia,2022,3168.0,3626.0,5434712.0,18360.0,49035.0,471.0,1.6907843137254903,582.9195732910962,873690.0165471594,0.07394718058529622,110.83332313653513,5.063430777716492
Slovakia,2023,3543.0,3631.0,5428792.0,18750.0,49035.0,487.0,1.5921346153846154,652.6313772935121,975764.2522721014,0.07404914856734986,110.71259304578362,5.163866703387496
Slovakia,2024,3571.0,3629.0,5424687.0,19110.0,49035.0,502.0,1.572811320754717,658.286828346041,984017.6357123174,0.0740083613745284,110.62887733251759,5.2659134747864424
Slovenia,2004,695.0,1228.7,1996433.0,17950.0,20273.0,456.0,,348.1208735780264,565638.4796939855,0.060607704829083016,98.47743303901741,14.608936274110848
Slovenia,2005,716.0,1228.1,1997590.0,18610.0,20273.0,479.0,0.9203087755102041,358.43191045209477,583014.4125071248,0.06057810881467962,98.53450402012528,15.153489129549712
Slovenia,2006,724.0,1228.07,2003358.0,19640.0,20273.0,487.0,0.9980330612244899,361.3932207823065,589542.9413632774,0.06057662901395945,98.81902037192324,15.992573713224816
Slovenia,2007,740.0,1228.07,2010377.0,20930.0,20273.0,504.0,1.029530612244898,368.0901641831358,602571.5146530735,0.06057662901395945,99.16524441375228,17.043002434714634
Slovenia,2008,765.0,1228.07,2010269.0,21600.0,20273.0,514.0,1.0794285714285714,380.5460861208127,622928.66041838,0.06057662901395945,99.15991713115967,17.58857394122485
Slovenia,2009,773.0,1228.07,2032362.0,19770.0,20273.0,517.0,1.04842,380.3456274029922,629442.9470632782,0.06057662901395945,100.24969170818329,16.09843087120441
Slovenia,2010,729.0,1228.07,2046976.0,19920.0,20273.0,518.0,1.1989795918367347,356.1350987993997,593614.3705163386,0.06057662901395945,100.97055196566862,16.22057374579625
