STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2004,,262822768.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2005,,278039498.9,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2006,,440813470,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,689672616.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,625649834.9,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,601527421.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,510432927.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2011,,745342295.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2012,,635008939.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2013,,740309108.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2014,,1052844473,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2015,,1171925215,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2016,,1529012848,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2017,,1807828648,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2018,,1611317575,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2019,,806675508.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2020,,435180761.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2021,,382306874.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2022,,467223850.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2023,,224772492.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MEX,Mexico,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2024,,1676689608,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2000,,1044855192,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2001,,1164466643,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2002,,1879479100,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2003,,1801226721,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2004,,1419004672,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2005,,1441526445,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2006,,847518927.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,966465367.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,868220994,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,857035845.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,1158590681,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2011,,2286784858,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,93733503.64,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,257972303.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,123584474,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,247472892.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2011,,283787569.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2012,,181687491.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2013,,220519627.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2014,,223607344.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2015,,311113217.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2016,,73043447.18,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2017,,149158657.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2018,,234483659.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2019,,159637093.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2020,,143674995.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2021,,158827921.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2022,,175736272.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2023,,330269140.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NZL,New Zealand,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2024,,306112590.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1995,,584741132.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1996,,858114426,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1997,,658575687.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1998,,608900154.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1999,,328869093.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2000,,562869043.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2001,,298371647.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2002,,260378277.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2003,,281495400,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2004,,314686230.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2005,,252397869.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2006,,330515311,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,367721293.9,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,321734006.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,421665112.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,500756225.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2011,,538870037,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2012,,605890867.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2013,,762856829.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2014,,1158780255,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2015,,1281411812,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2016,,1492218174,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2017,,1237296129,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2018,,1286304787,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2019,,1507289939,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2020,,1561181519,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2021,,1580933556,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2022,,1626935351,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NOR,Norway,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2023,,1332435597,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1995,,447086092.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1998,,505032711.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1999,,360788067.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2000,,269565028.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2001,,136523655.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2002,,135057450.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2003,,274131011.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2004,,304633047.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2005,,282850653.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2006,,402636675.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,689843430.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,861470377.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,734713480.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,POL,Poland,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,708640573.8,,,,,,0,Units,0,Zero,,
