DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TRANSPORT_MODE,PRICE_BASE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS2,UNIT_MULT,DECIMALS,CURRENCY
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),TUR,A,INV,EUR,AIR,Q,2020,379051830.8,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),TUR,A,INV,EUR,AIR,Q,2021,373877269.5,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),TUR,A,INV,EUR,AIR,Q,2022,426452033.5,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),TUR,A,INV,EUR,AIR,Q,2023,529867352.7,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),TUR,A,INV,EUR,AIR,Q,2024,530768387.7,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,1997,1722507447,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,1998,1482204542,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,1999,1473107750,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,2000,1431590983,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,2001,1299854382,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,2002,1603299177,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,2003,2751807869,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,2004,2828649638,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,AIR,Q,2005,3235253328,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,1995,10697341316,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,1996,12526090776,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,1997,12547637100,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,1998,16505258709,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,1999,18671700407,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,2000,18185760514,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,2001,20002665162,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,2002,20277349208,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,AIR,Q,2003,19075496689,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,1996,10017157.72,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,1997,32835057.85,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,1998,18158413.99,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,1999,1764357.675,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2000,1945177.134,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2001,3003483.105,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2003,7266474.159,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2004,7499812.856,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2005,7271249.627,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2006,1470149.552,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2007,1820080.437,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2008,119901.4101,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2020,237479.7401,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2021,618583.2229,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2022,459922.0263,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2023,66722.1021,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,AIR,Q,2024,10466.138,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2006,115308036.4,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2007,85537072.33,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2008,91850903.44,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2009,29392289.1,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2010,196560933.4,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2011,165001386.1,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2012,255794565.3,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2013,258515618.6,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2014,73409257.75,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2015,349810556,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2016,8664059.998,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2017,335543248.7,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2018,31727983.06,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2019,27251429.64,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2020,86949161.85,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2021,112811544.1,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2022,66311246.43,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2023,729819079.3,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AZE,A,INV,EUR,AIR,Q,2024,130999427.9,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2003,25078310.24,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2004,56354994.22,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2005,78701495.37,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2006,20524553.18,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2007,41719437.24,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2008,15003415.33,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2009,5181496.624,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2010,8426252.312,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2011,40339022.05,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2012,27934115.42,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2013,48885404.25,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2014,7240301.15,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2015,4601697.515,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2016,26916659.58,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2017,10398007.23,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2018,5782134.787,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2019,4574652.171,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2020,1792163.352,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2021,1609315.73,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2022,2856800.27,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2023,13180130.95,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BGR,A,INV,EUR,AIR,Q,2024,12030986.14,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,1995,11559430.17,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,1996,26469852.38,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,1997,19904023.86,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,1998,16901640.76,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,1999,27695366.15,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2000,8120510.282,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2001,9881430.098,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2002,12627021.73,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2003,40529530.63,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2004,15069246.11,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2005,23152763.88,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2006,28136988.79,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2007,22129815.14,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2008,21401344.59,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2009,28592029.98,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2010,28331520.51,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2011,18758639.03,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2012,15682571.44,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2013,16233252.76,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2014,79068115.47,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2015,141217068.2,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2016,175833104.5,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2017,64365547.86,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2018,93797037.75,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2019,107214358.2,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2020,20873279.22,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2021,5265028.933,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2022,6801705.263,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2023,23332929.75,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,AIR,Q,2024,23175642.4,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,1996,14917877.49,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,1997,2333742.553,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2006,80399153.79,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2007,37314647.53,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2009,179482.8298,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2010,9323001.607,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2011,10001300.38,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2012,35527079.52,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2013,12387199.1,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2014,6225479.729,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2015,10982036.01,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2016,56790193.42,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2017,37140729.4,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2018,18963649.08,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2019,19366128.38,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2004,6920506.754,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2005,98141942.51,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2006,5705728.486,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2007,23509259.23,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2008,30453843.26,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2009,185900029.9,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2010,237196835.8,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2011,212629701.4,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2012,966359180.2,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2013,919889985.8,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2014,852451429.8,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2015,484091293.9,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,AIR,Q,2016,248947042.9,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,1996,486002.4309,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,1997,431977.8188,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,1998,1973109.029,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,1999,3952449.418,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2000,17516350.73,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2001,3560687.119,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2002,4682890.919,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2003,2979299.714,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2004,2468497.043,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2005,2523169.018,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2006,3278399.508,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2007,6262999.892,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2008,16736677.06,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2009,5068261.231,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2011,1819834.209,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2013,56210.52962,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2014,6629167.293,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2015,20315951.38,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2016,18832649.34,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2017,16156743.88,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2018,11814398.2,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2019,4445620.668,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2020,1631245.101,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2023,944472.9485,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,AIR,Q,2024,1210917.62,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,1997,35.40424109,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,1998,1941.990906,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,1999,2990.945937,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2000,29259510.45,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2001,26482018.09,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2004,6323910.706,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2005,4545936.69,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2006,1378321.755,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2007,4762018.143,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2009,2156125.012,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2010,29645314.98,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2011,4220611.356,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2012,2102430.41,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2015,3000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,AIR,Q,2019,172296.4533,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,1995,69946324.43,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,1996,15367910.02,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,1997,4566592.503,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,1998,2251920.585,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,1999,17457185.2,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2000,20816790.61,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2001,5459199.655,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2002,11363827.48,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2003,246932.786,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2004,112427.2037,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2005,235799.4342,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2006,2553571.868,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2007,377137.2782,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2008,1712253.827,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2009,751067.3593,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2010,110312.7787,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2011,110726945.9,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2012,411783.5461,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2013,3550562.332,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2014,493083.0887,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2015,565142.2311,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2016,1064506.718,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2017,952308.5526,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2018,1207421.635,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2019,4128046.754,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2020,1879856.614,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2021,1051964.074,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,INV,EUR,AIR,Q,2022,8669576.547,,,0,0,
